order_id,seller_id,buyer_id,kodepos,subtotal,discount,total,created_at,paid_at,delivery_at,lokasi
58783.0,49.0,11167.0,13624,1305000.0,0.0,1305000.0,2019-10-14,0,,"Jakarta, sebagian Banten dan Jawa Barat"
58822.0,67.0,1619.0,91942,6192000.0,0.0,6192000.0,2019-12-10,0,,"Sulawesi, Maluku, Papua"
58914.0,2.0,2477.0,58507,699000.0,0.0,699000.0,2020-03-14,0,,"Jawa Tengah, Yogyakarta"
59070.0,27.0,15964.0,68951,3040000.0,0.0,3040000.0,2019-11-17,0,,Jawa Timur
59100.0,5.0,8573.0,25045,285000.0,0.0,285000.0,2019-09-07,0,,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
59214.0,28.0,15671.0,40787,1980000.0,0.0,1980000.0,2019-11-10,0,,"Banten, Jawa Barat"
59502.0,10.0,7394.0,30051,117000.0,0.0,117000.0,2019-05-01,0,,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
59624.0,55.0,13681.0,91758,3931000.0,353400.0,3577600.0,2019-12-27,0,,"Sulawesi, Maluku, Papua"
59645.0,30.0,12998.0,99780,7654000.0,0.0,7654000.0,2020-05-10,0,,"Sulawesi, Maluku, Papua"
59646.0,55.0,10815.0,31714,1379000.0,0.0,1379000.0,2019-10-23,0,,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
59686.0,39.0,5561.0,126,44000.0,0.0,44000.0,2020-04-27,0,,"Jakarta, sebagian Banten dan Jawa Barat"
59687.0,27.0,9039.0,62500,1182000.0,97500.0,1084500.0,2019-09-28,0,,Jawa Timur
59717.0,67.0,10591.0,95000,382000.0,11700.0,370300.0,2019-09-02,0,,"Sulawesi, Maluku, Papua"
59808.0,7.0,17742.0,30372,6057000.0,0.0,6057000.0,2020-02-17,0,,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
60101.0,34.0,432.0,53469,145000.0,0.0,145000.0,2019-06-08,0,,"Jawa Tengah, Yogyakarta"
60137.0,55.0,1886.0,98301,1755000.0,0.0,1755000.0,2020-03-05,0,,"Sulawesi, Maluku, Papua"
60349.0,67.0,5850.0,83947,17150000.0,0.0,17150000.0,2019-08-09,0,,"Bali, Nusa Tenggara"
60426.0,14.0,10301.0,32497,462000.0,0.0,462000.0,2019-05-09,0,,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
60442.0,63.0,4960.0,47958,545000.0,0.0,545000.0,2020-04-24,0,,"Banten, Jawa Barat"
60477.0,48.0,2717.0,91013,2572000.0,0.0,2572000.0,2020-05-23,0,,"Sulawesi, Maluku, Papua"
60544.0,32.0,10770.0,57320,160000.0,0.0,160000.0,2019-12-29,0,,"Jawa Tengah, Yogyakarta"
60561.0,9.0,9621.0,19265,5627000.0,0.0,5627000.0,2020-03-28,0,,"Jakarta, sebagian Banten dan Jawa Barat"
60650.0,46.0,3735.0,18448,875000.0,0.0,875000.0,2020-05-26,0,,"Jakarta, sebagian Banten dan Jawa Barat"
60657.0,45.0,1926.0,41986,3900000.0,6750.0,3893250.0,2020-05-24,0,,"Banten, Jawa Barat"
60665.0,58.0,10230.0,85188,898000.0,114000.0,784000.0,2019-12-25,0,,"Bali, Nusa Tenggara"
60672.0,54.0,8859.0,17074,1935000.0,0.0,1935000.0,2020-04-29,0,,"Jakarta, sebagian Banten dan Jawa Barat"
60715.0,64.0,6560.0,89796,3453000.0,0.0,3453000.0,2020-05-25,0,,"Bali, Nusa Tenggara"
60739.0,45.0,1334.0,18093,780000.0,0.0,780000.0,2020-01-10,0,,"Jakarta, sebagian Banten dan Jawa Barat"
60743.0,29.0,2886.0,27939,766000.0,0.0,766000.0,2020-05-22,0,,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
60772.0,30.0,15754.0,3846,44000.0,0.0,44000.0,2019-11-13,0,,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
60802.0,69.0,17185.0,22430,1117000.0,0.0,1117000.0,2020-04-09,0,,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
60813.0,66.0,10570.0,75385,1110000.0,0.0,1110000.0,2019-09-29,0,,Kalimantan
60834.0,8.0,8710.0,19716,39000.0,0.0,39000.0,2019-06-23,0,,"Jakarta, sebagian Banten dan Jawa Barat"
60893.0,39.0,13368.0,1944,7056000.0,0.0,7056000.0,2019-10-30,0,,"Jakarta, sebagian Banten dan Jawa Barat"
60910.0,2.0,8501.0,41951,5544000.0,0.0,5544000.0,2020-02-01,0,,"Banten, Jawa Barat"
60947.0,14.0,7895.0,90563,1518000.0,0.0,1518000.0,2019-12-06,0,,"Sulawesi, Maluku, Papua"
61006.0,51.0,13460.0,74587,4130000.0,0.0,4130000.0,2020-02-22,0,,Kalimantan
61037.0,16.0,148.0,3851,384000.0,0.0,384000.0,2019-10-12,0,,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
61097.0,57.0,8037.0,60564,54000.0,0.0,54000.0,2019-06-15,0,,Jawa Timur
61247.0,68.0,9097.0,50100,1370000.0,66000.0,1304000.0,2020-02-12,0,,"Jawa Tengah, Yogyakarta"
61694.0,68.0,1855.0,72480,245000.0,0.0,245000.0,2020-03-24,0,,Kalimantan
61755.0,27.0,11457.0,30766,1981000.0,0.0,1981000.0,2019-12-19,0,,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
61919.0,32.0,7884.0,65281,6480000.0,0.0,6480000.0,2019-09-01,0,,Jawa Timur
61931.0,50.0,8919.0,26850,5330000.0,0.0,5330000.0,2020-05-16,0,,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
62122.0,55.0,10784.0,53835,11760000.0,0.0,11760000.0,2019-11-24,0,,"Jawa Tengah, Yogyakarta"
62130.0,55.0,8915.0,24159,708000.0,0.0,708000.0,2020-02-12,0,,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
62390.0,7.0,13966.0,6319,984000.0,0.0,984000.0,2020-01-08,0,,Jawa Timur
62401.0,56.0,61.0,54851,144000.0,0.0,144000.0,2019-03-17,0,,"Jawa Tengah, Yogyakarta"
62502.0,42.0,5763.0,28472,249000.0,0.0,249000.0,2020-01-17,0,,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
62532.0,36.0,12877.0,10144,1710000.0,0.0,1710000.0,2020-01-01,0,,"Jakarta, sebagian Banten dan Jawa Barat"
62539.0,67.0,10906.0,92935,42000.0,0.0,42000.0,2020-01-01,0,,"Sulawesi, Maluku, Papua"
62772.0,15.0,6555.0,42429,794000.0,0.0,794000.0,2020-05-24,0,,"Banten, Jawa Barat"
62873.0,21.0,11740.0,34952,1658000.0,0.0,1658000.0,2020-04-23,0,,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
62913.0,6.0,9298.0,75921,479000.0,0.0,479000.0,2020-01-13,0,,Kalimantan
62949.0,64.0,8423.0,97938,4557000.0,0.0,4557000.0,2020-05-17,0,,"Sulawesi, Maluku, Papua"
63040.0,34.0,9062.0,62701,646000.0,0.0,646000.0,2019-08-28,0,,Jawa Timur
63044.0,2.0,10778.0,56287,54000.0,0.0,54000.0,2020-02-24,0,,"Jawa Tengah, Yogyakarta"
63158.0,6.0,8243.0,89809,815000.0,0.0,815000.0,2020-04-09,0,,"Bali, Nusa Tenggara"
63444.0,13.0,8316.0,92051,836000.0,0.0,836000.0,2020-05-28,0,,"Sulawesi, Maluku, Papua"
63484.0,59.0,4426.0,67011,2835000.0,0.0,2835000.0,2020-04-19,0,,Jawa Timur
63627.0,48.0,744.0,64433,1224000.0,0.0,1224000.0,2019-09-18,0,,Jawa Timur
63645.0,17.0,12576.0,95219,1458000.0,0.0,1458000.0,2020-04-08,0,,"Sulawesi, Maluku, Papua"
63688.0,42.0,10547.0,8675,1917000.0,0.0,1917000.0,2020-04-03,0,,"Bali, Nusa Tenggara"
63746.0,12.0,16666.0,42444,640000.0,0.0,640000.0,2019-11-05,0,,"Banten, Jawa Barat"
63811.0,61.0,2390.0,72153,689000.0,21000.0,668000.0,2019-11-24,0,,Kalimantan
63828.0,67.0,1649.0,38299,1414000.0,0.0,1414000.0,2020-02-05,0,,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
63832.0,1.0,16032.0,13453,264000.0,0.0,264000.0,2019-12-13,0,,"Jakarta, sebagian Banten dan Jawa Barat"
64028.0,17.0,8024.0,31081,1408000.0,0.0,1408000.0,2019-12-04,0,,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
64230.0,68.0,14277.0,53853,76000.0,0.0,76000.0,2019-12-30,0,,"Jawa Tengah, Yogyakarta"
64404.0,22.0,17330.0,61195,861000.0,0.0,861000.0,2020-02-13,0,,Jawa Timur
64407.0,12.0,11994.0,58022,2496000.0,0.0,2496000.0,2019-11-02,0,,"Jawa Tengah, Yogyakarta"
64449.0,15.0,3707.0,10380,480000.0,0.0,480000.0,2019-11-30,0,,"Jakarta, sebagian Banten dan Jawa Barat"
64467.0,13.0,17644.0,57597,891000.0,0.0,891000.0,2020-02-01,0,,"Jawa Tengah, Yogyakarta"
64505.0,63.0,3320.0,57148,95000.0,0.0,95000.0,2019-11-15,0,,"Jawa Tengah, Yogyakarta"
64641.0,56.0,8120.0,2726,1829000.0,0.0,1829000.0,2019-11-15,0,,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
64758.0,1.0,12041.0,2375,156000.0,0.0,156000.0,2020-03-15,0,,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
64941.0,53.0,5.0,39756,15648000.0,0.0,15648000.0,2019-10-14,0,,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
64946.0,61.0,3822.0,21576,100000.0,0.0,100000.0,2019-11-10,0,,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
64980.0,50.0,8972.0,57256,1748000.0,0.0,1748000.0,2019-10-10,0,,"Jawa Tengah, Yogyakarta"
64983.0,3.0,3717.0,64410,180000.0,0.0,180000.0,2019-12-22,0,,Jawa Timur
65133.0,44.0,3549.0,75106,300000.0,0.0,300000.0,2019-04-11,0,,Kalimantan
65178.0,53.0,8325.0,8621,1680000.0,0.0,1680000.0,2019-12-19,0,,"Bali, Nusa Tenggara"
65487.0,23.0,17910.0,44304,318000.0,0.0,318000.0,2020-05-24,0,,"Banten, Jawa Barat"
65618.0,62.0,7622.0,96955,3038000.0,0.0,3038000.0,2020-05-23,0,,"Sulawesi, Maluku, Papua"
65674.0,59.0,7987.0,31292,8640000.0,0.0,8640000.0,2019-07-11,0,,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
65710.0,19.0,3970.0,88451,1191000.0,0.0,1191000.0,2019-11-04,0,,"Bali, Nusa Tenggara"
65974.0,49.0,9896.0,5600,175000.0,0.0,175000.0,2019-09-16,0,,"Jawa Tengah, Yogyakarta"
65993.0,46.0,6203.0,83513,740000.0,0.0,740000.0,2020-02-28,0,,"Bali, Nusa Tenggara"
66143.0,2.0,5807.0,52816,369000.0,0.0,369000.0,2020-03-29,0,,"Jawa Tengah, Yogyakarta"
66180.0,50.0,7656.0,81777,54000.0,0.0,54000.0,2020-05-22,0,,"Bali, Nusa Tenggara"
66260.0,4.0,8925.0,44538,9330000.0,0.0,9330000.0,2020-05-23,0,,"Banten, Jawa Barat"
66297.0,8.0,4168.0,98836,39000.0,0.0,39000.0,2020-02-25,0,,"Sulawesi, Maluku, Papua"
66655.0,57.0,2084.0,90983,11652000.0,0.0,11652000.0,2020-02-06,0,,"Sulawesi, Maluku, Papua"
66786.0,39.0,13891.0,15542,180000.0,0.0,180000.0,2019-10-18,0,,"Jakarta, sebagian Banten dan Jawa Barat"
66795.0,16.0,15658.0,36391,357000.0,0.0,357000.0,2020-03-10,0,,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
66803.0,28.0,12429.0,97503,1280000.0,256000.0,1024000.0,2020-01-22,0,,"Sulawesi, Maluku, Papua"
67024.0,58.0,16826.0,39861,175000.0,0.0,175000.0,2019-10-22,0,,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
67126.0,30.0,10275.0,37655,5662000.0,849300.0,4812700.0,2019-05-17,0,,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
67242.0,4.0,17268.0,79152,165000.0,0.0,165000.0,2019-11-26,0,,Kalimantan
67246.0,52.0,12934.0,76881,888000.0,0.0,888000.0,2019-07-16,0,,Kalimantan
67439.0,56.0,9173.0,52526,140000.0,0.0,140000.0,2019-11-28,0,,"Jawa Tengah, Yogyakarta"
67466.0,44.0,12027.0,85384,4633000.0,143550.0,4489450.0,2020-05-15,0,,"Bali, Nusa Tenggara"
67524.0,62.0,1933.0,59856,459000.0,0.0,459000.0,2019-02-01,0,,"Jawa Tengah, Yogyakarta"
67755.0,11.0,6396.0,8903,22000.0,0.0,22000.0,2019-12-14,0,,"Bali, Nusa Tenggara"
68044.0,6.0,7346.0,34109,1075000.0,0.0,1075000.0,2020-03-15,0,,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
68145.0,34.0,1358.0,71119,280000.0,56000.0,224000.0,2019-09-17,0,,Kalimantan
68276.0,69.0,6351.0,92204,3642000.0,0.0,3642000.0,2019-10-20,0,,"Sulawesi, Maluku, Papua"
68351.0,2.0,4986.0,60592,178000.0,0.0,178000.0,2019-09-19,0,,Jawa Timur
68405.0,22.0,8820.0,47744,80000.0,0.0,80000.0,2019-12-12,0,,"Banten, Jawa Barat"
68406.0,9.0,7516.0,93361,175000.0,0.0,175000.0,2019-09-02,0,,"Sulawesi, Maluku, Papua"
68530.0,44.0,2373.0,76199,528000.0,0.0,528000.0,2020-05-24,0,,Kalimantan
68930.0,18.0,13816.0,8032,1764000.0,0.0,1764000.0,2020-05-30,0,,"Bali, Nusa Tenggara"
69222.0,15.0,1742.0,23058,77000.0,0.0,77000.0,2019-03-09,0,,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
69238.0,51.0,17009.0,50185,916000.0,0.0,916000.0,2020-03-05,0,,"Jawa Tengah, Yogyakarta"
69241.0,23.0,17628.0,76895,760000.0,0.0,760000.0,2019-09-23,0,,Kalimantan
69296.0,54.0,10882.0,76701,518000.0,0.0,518000.0,2019-11-11,0,,Kalimantan
69315.0,13.0,15258.0,46141,7220000.0,0.0,7220000.0,2020-03-21,0,,"Banten, Jawa Barat"
69446.0,6.0,727.0,49388,161000.0,0.0,161000.0,2019-09-30,0,,"Banten, Jawa Barat"
69520.0,11.0,1719.0,38712,651000.0,0.0,651000.0,2020-04-03,0,,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
69764.0,12.0,13046.0,9568,420000.0,0.0,420000.0,2019-02-16,0,,"Sulawesi, Maluku, Papua"
69842.0,27.0,5395.0,44645,950000.0,0.0,950000.0,2020-04-01,0,,"Banten, Jawa Barat"
69931.0,11.0,17783.0,78270,2036000.0,275400.0,1760600.0,2020-01-01,0,,Kalimantan
69944.0,61.0,9299.0,70607,323000.0,0.0,323000.0,2020-02-27,0,,Kalimantan
69961.0,40.0,1285.0,6820,336000.0,0.0,336000.0,2019-11-14,0,,Jawa Timur
70025.0,31.0,99.0,94846,1209000.0,0.0,1209000.0,2020-05-12,0,,"Sulawesi, Maluku, Papua"
70078.0,15.0,3899.0,35142,700000.0,0.0,700000.0,2020-02-12,0,,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
70216.0,25.0,12818.0,4959,2340000.0,0.0,2340000.0,2019-12-23,0,,"Banten, Jawa Barat"
70292.0,59.0,16117.0,19218,1056000.0,0.0,1056000.0,2019-11-21,0,,"Jakarta, sebagian Banten dan Jawa Barat"
70392.0,57.0,12303.0,47957,1140000.0,0.0,1140000.0,2019-12-08,0,,"Banten, Jawa Barat"
70466.0,15.0,5667.0,9059,6831000.0,0.0,6831000.0,2019-11-06,0,,"Sulawesi, Maluku, Papua"
70854.0,65.0,4547.0,78782,77000.0,0.0,77000.0,2020-01-15,0,,Kalimantan
70955.0,36.0,13093.0,6928,2700000.0,100000.0,2600000.0,2019-12-10,0,,Jawa Timur
70983.0,56.0,7734.0,68560,1273000.0,0.0,1273000.0,2020-03-07,0,,Jawa Timur
71048.0,43.0,12126.0,57482,6000.0,0.0,6000.0,2019-07-28,0,,"Jawa Tengah, Yogyakarta"
71051.0,20.0,2086.0,98314,360000.0,0.0,360000.0,2019-06-24,0,,"Sulawesi, Maluku, Papua"
71235.0,51.0,16470.0,80405,1800000.0,0.0,1800000.0,2019-08-31,0,,"Bali, Nusa Tenggara"
71296.0,26.0,7769.0,98876,327000.0,0.0,327000.0,2020-01-18,0,,"Sulawesi, Maluku, Papua"
71383.0,49.0,5566.0,38932,3120000.0,0.0,3120000.0,2019-06-26,0,,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
71389.0,64.0,3280.0,76089,5060000.0,0.0,5060000.0,2020-01-17,0,,Kalimantan
71430.0,42.0,12472.0,72756,1352000.0,0.0,1352000.0,2019-08-12,0,,Kalimantan
71480.0,45.0,8537.0,60631,414000.0,0.0,414000.0,2020-02-23,0,,Jawa Timur
71503.0,31.0,6885.0,27773,266000.0,0.0,266000.0,2019-11-16,0,,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
71844.0,50.0,16898.0,48238,3838000.0,27600.0,3810400.0,2020-05-20,0,,"Banten, Jawa Barat"
71854.0,62.0,2931.0,35901,1444000.0,0.0,1444000.0,2019-12-08,0,,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
71897.0,10.0,6795.0,45968,704000.0,0.0,704000.0,2019-08-06,0,,"Banten, Jawa Barat"
71931.0,62.0,1154.0,6937,3835000.0,0.0,3835000.0,2019-08-19,0,,Jawa Timur
72062.0,17.0,465.0,63031,540000.0,0.0,540000.0,2020-05-17,0,,Jawa Timur
72097.0,9.0,4343.0,78317,5685000.0,0.0,5685000.0,2020-05-31,0,,Kalimantan
72137.0,67.0,14778.0,9839,4935000.0,0.0,4935000.0,2020-05-13,0,,"Sulawesi, Maluku, Papua"
72182.0,5.0,15631.0,7888,692000.0,0.0,692000.0,2020-03-23,0,,Kalimantan
72304.0,17.0,3592.0,2391,289000.0,33150.0,255850.0,2020-01-19,0,,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
72307.0,55.0,12569.0,80756,2818000.0,0.0,2818000.0,2020-05-06,0,,"Bali, Nusa Tenggara"
72352.0,61.0,521.0,99143,6694000.0,0.0,6694000.0,2020-05-14,0,,"Sulawesi, Maluku, Papua"
72423.0,68.0,1328.0,4416,145000.0,0.0,145000.0,2019-10-19,0,,"Banten, Jawa Barat"
72516.0,47.0,10599.0,73356,3751000.0,0.0,3751000.0,2020-04-08,0,,Kalimantan
72605.0,26.0,6402.0,2096,514000.0,0.0,514000.0,2020-05-27,0,,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
72676.0,38.0,14570.0,82941,5770000.0,0.0,5770000.0,2019-10-24,0,,"Bali, Nusa Tenggara"
72716.0,18.0,7600.0,61248,200000.0,0.0,200000.0,2019-09-20,0,,Jawa Timur
72921.0,46.0,5454.0,61976,625000.0,0.0,625000.0,2019-12-21,0,,Jawa Timur
72980.0,39.0,11436.0,83654,432000.0,0.0,432000.0,2019-10-18,0,,"Bali, Nusa Tenggara"
72984.0,23.0,1124.0,29779,792000.0,0.0,432000.0,2019-12-22,0,,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
73017.0,28.0,7670.0,95853,5912000.0,0.0,5912000.0,2020-02-13,0,,"Sulawesi, Maluku, Papua"
73096.0,55.0,16207.0,63877,11792000.0,0.0,11792000.0,2020-05-09,0,,Jawa Timur
73303.0,57.0,8910.0,17351,1860000.0,0.0,1860000.0,2019-10-12,0,,"Jakarta, sebagian Banten dan Jawa Barat"
73332.0,40.0,408.0,32726,3486000.0,0.0,3486000.0,2019-11-30,0,,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
73758.0,8.0,7322.0,29375,1118000.0,0.0,1118000.0,2019-06-30,0,,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
73760.0,13.0,10793.0,32414,297000.0,0.0,297000.0,2019-11-17,0,,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
73902.0,69.0,14547.0,22973,6947000.0,58800.0,6888200.0,2019-12-26,0,,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
74134.0,11.0,14424.0,10924,45000.0,9000.0,36000.0,2020-01-02,0,,"Jakarta, sebagian Banten dan Jawa Barat"
74218.0,55.0,17863.0,94971,5378000.0,0.0,5378000.0,2020-05-27,0,,"Sulawesi, Maluku, Papua"
74309.0,43.0,13171.0,58543,8754000.0,0.0,8754000.0,2020-04-20,0,,"Jawa Tengah, Yogyakarta"
74545.0,19.0,1528.0,93181,1446000.0,60000.0,1386000.0,2020-05-21,0,,"Sulawesi, Maluku, Papua"
74555.0,49.0,11289.0,69739,4856000.0,108500.0,4747500.0,2020-03-29,0,,Jawa Timur
74594.0,28.0,9701.0,33440,880000.0,0.0,880000.0,2020-05-12,0,,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
74751.0,21.0,16608.0,23034,534000.0,0.0,534000.0,2020-05-21,0,,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
74798.0,7.0,16169.0,28922,228000.0,0.0,228000.0,2019-11-29,0,,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
74809.0,67.0,5666.0,49061,5336000.0,0.0,5336000.0,2019-12-03,0,,"Banten, Jawa Barat"
74845.0,48.0,16204.0,17607,8172000.0,0.0,8172000.0,2020-05-27,0,,"Jakarta, sebagian Banten dan Jawa Barat"
74940.0,31.0,156.0,44735,3746000.0,0.0,3746000.0,2020-01-29,0,,"Banten, Jawa Barat"
75037.0,2.0,8888.0,37556,954000.0,0.0,954000.0,2020-05-10,0,,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
75111.0,51.0,3227.0,8264,2478000.0,0.0,2478000.0,2019-06-30,0,,"Bali, Nusa Tenggara"
75359.0,3.0,10365.0,45023,3083000.0,2700.0,3080300.0,2020-05-09,0,,"Banten, Jawa Barat"
75430.0,9.0,15063.0,15591,140000.0,0.0,140000.0,2019-10-07,0,,"Jakarta, sebagian Banten dan Jawa Barat"
75435.0,51.0,16908.0,88191,171000.0,0.0,171000.0,2019-10-11,0,,"Bali, Nusa Tenggara"
75474.0,39.0,3647.0,98717,1456000.0,0.0,1456000.0,2019-12-11,0,,"Sulawesi, Maluku, Papua"
75917.0,32.0,4876.0,20002,48000.0,0.0,48000.0,2019-09-06,0,,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
76035.0,16.0,1281.0,65201,210000.0,0.0,210000.0,2019-05-04,0,,Jawa Timur
76057.0,8.0,11209.0,63469,1380000.0,0.0,1380000.0,2020-04-27,0,,Jawa Timur
76107.0,66.0,14845.0,56784,3894000.0,193800.0,3700200.0,2020-05-30,0,,"Jawa Tengah, Yogyakarta"
76174.0,15.0,15674.0,83888,1197000.0,127300.0,1069700.0,2020-05-26,0,,"Bali, Nusa Tenggara"
76433.0,64.0,7103.0,93645,2040000.0,0.0,2040000.0,2020-05-28,0,,"Sulawesi, Maluku, Papua"
76592.0,38.0,2901.0,16,12347000.0,44800.0,12302200.0,2020-05-22,0,,"Jakarta, sebagian Banten dan Jawa Barat"
76594.0,48.0,9099.0,99376,640000.0,0.0,640000.0,2019-12-03,0,,"Sulawesi, Maluku, Papua"
76685.0,29.0,11858.0,65670,813000.0,0.0,813000.0,2020-05-13,0,,Jawa Timur
76750.0,63.0,4608.0,94716,10405000.0,0.0,10405000.0,2020-04-28,0,,"Sulawesi, Maluku, Papua"
76883.0,2.0,11908.0,40857,722000.0,0.0,722000.0,2020-05-09,0,,"Banten, Jawa Barat"
77250.0,28.0,2367.0,12701,342000.0,0.0,342000.0,2020-02-08,0,,"Jakarta, sebagian Banten dan Jawa Barat"
77290.0,8.0,15613.0,22512,4059000.0,0.0,4059000.0,2019-09-23,0,,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
77291.0,39.0,2371.0,93605,6000.0,0.0,6000.0,2019-12-30,0,,"Sulawesi, Maluku, Papua"
77647.0,22.0,2392.0,36154,1890000.0,28800.0,1861200.0,2020-04-30,0,,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
77715.0,11.0,16816.0,11312,5260000.0,0.0,5260000.0,2020-01-21,0,,"Jakarta, sebagian Banten dan Jawa Barat"
77790.0,68.0,2421.0,43077,3202000.0,0.0,3202000.0,2020-05-31,0,,"Banten, Jawa Barat"
78081.0,55.0,9612.0,36320,720000.0,0.0,720000.0,2019-10-14,0,,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
78173.0,34.0,2164.0,79092,1681000.0,0.0,1681000.0,2019-10-30,0,,Kalimantan
78201.0,44.0,13204.0,621,1460000.0,0.0,1460000.0,2019-12-21,0,,Jawa Timur
78229.0,56.0,4363.0,73468,132000.0,0.0,132000.0,2020-04-07,0,,Kalimantan
78486.0,50.0,4332.0,43542,664000.0,0.0,664000.0,2020-04-27,0,,"Banten, Jawa Barat"
78494.0,7.0,14381.0,39249,3477000.0,0.0,3477000.0,2019-10-26,0,,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
78553.0,36.0,7301.0,97949,400000.0,0.0,400000.0,2019-12-22,0,,"Sulawesi, Maluku, Papua"
78657.0,56.0,14484.0,78927,34000.0,0.0,34000.0,2019-07-25,0,,Kalimantan
78713.0,25.0,12816.0,28831,672000.0,0.0,672000.0,2019-09-26,0,,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
78852.0,61.0,8903.0,2527,204000.0,0.0,204000.0,2019-10-03,0,,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
79065.0,33.0,5061.0,23139,612000.0,0.0,612000.0,2020-03-08,0,,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
79143.0,2.0,10767.0,6090,2898000.0,0.0,2898000.0,2019-12-24,0,,Jawa Timur
79177.0,46.0,17189.0,64234,684000.0,0.0,684000.0,2019-06-28,0,,Jawa Timur
79185.0,11.0,6148.0,36899,6032000.0,0.0,6032000.0,2020-02-12,0,,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
79198.0,55.0,11190.0,87306,420000.0,0.0,420000.0,2019-09-04,0,,"Bali, Nusa Tenggara"
79203.0,4.0,1115.0,42891,1122000.0,0.0,1122000.0,2020-01-09,0,,"Banten, Jawa Barat"
79215.0,53.0,234.0,23195,10680000.0,0.0,10680000.0,2019-12-23,0,,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
79232.0,26.0,14570.0,82941,6462000.0,0.0,6462000.0,2020-05-29,0,,"Bali, Nusa Tenggara"
79235.0,47.0,5459.0,56821,5286000.0,673200.0,4612800.0,2020-04-01,0,,"Jawa Tengah, Yogyakarta"
79240.0,42.0,9238.0,3882,3360000.0,0.0,3360000.0,2020-05-04,0,,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
